ORACLE_TABLE_ID,ORACLE_TABLE_NAME,ORACLE_TABLE_DESCRIPTION,oracle_emb_description,key,SAP_TABLE_NAME,SAP_TABLE_DESCRIPTION,sap_emb_description,cos_sim
55164.0,FND_DOCUMENTS,Documents,"[-0.041397817, 0.1152531, -0.017061451, 0.029611135, 0.008611722, 0.02718084, 0.016751608, 0.048309796, 0.044695906, 0.0007519238, 0.007442247, 0.0760301, 0.022921385, 0.0047277967, -0.07690194, -0.005849184, -0.019855207, -0.012014748, -0.030213634, 0.065246776, -0.044937044, 0.06934455, 0.0188874, -0.019587046, -0.01157827, 0.083113424, -0.09068317, -0.066772714, 0.020588623, -0.07413256, 0.05075001, 0.01038479, 0.053575013, 0.029908152, 0.056151137, -0.012642489, 0.07050767, -0.031416845, 0.029140605, -0.007613648, -0.036289755, -0.09538632, -0.05291976, 0.033419773, 0.045710277, 0.03996199, 0.04058565, 0.024061987, -0.01213626, 0.063217156, -0.08936269, -0.02272168, -0.043390628, 0.052171145, -0.013389883, 0.007888092, 0.0028334386, 0.08193962, -0.07182345, -0.052341323, 0.04150799, -0.021538036, -0.12370609, 0.055387903, 0.026731329, 0.06982814, -0.014016988, 0.06947323, 0.0037397644, -0.047149036, -0.013570205, 0.004586681, 0.017121082, 0.063984655, 0.043168623, -0.061865795, 0.025194006, -0.010408088, 0.036800597, -0.07482628, -0.008755549, -0.00055813225, 0.037156675, 0.014773783, -0.045940578, -0.05344422, 0.0171532, -0.026984133, -0.06058361, -0.0020461886, 0.0275385, -0.0973363, 0.08796495, -0.013469093, -0.102459975, -0.00781881, 0.03694977, 0.0076416866, 0.11540845, 0.19065414, 0.024438102, 0.042959284, 0.07517636, -0.0078516705, -0.03546623, -0.0051919706, -0.0069378037, -0.038200684, 0.0266183, -0.035070233, -0.037775237, -0.019329818, -0.18021618, -0.019544968, -0.009074053, -0.051583227, -0.045015845, 0.063960664, -0.004269159, 0.0181304, -0.0012401327, 0.0058250455, 0.004425919, -0.04687229, -0.10100453, -0.08054903, 0.044517525, -4.810545e-33, 0.013618095, 0.012407798, -0.064337455, 0.102369055, 0.009932388, 0.016689036, 0.022565579, -0.007453672, -0.060930446, 0.023588235, -0.031233648, 0.09982072, -0.012835398, 0.023409702, 0.04418642, 0.06090465, -0.04624775, 0.112580165, 0.026765337, -0.011214485, 0.012185947, -0.020197108, 0.04616007, 0.055802763, 0.07378397, 0.031945568, 0.030315893, -0.08839184, -0.017800469, 0.0046678623, 0.019387208, -0.005248156, 0.06276317, -0.040099677, -0.005755317, 0.14363696, -0.038869224, -0.058393937, 0.05874878, -0.030474525, 0.001503191, -0.019567769, 0.081881985, -0.00599555, -0.022641225, 0.03771492, 0.047565073, 0.051110357, 0.048611633, 0.03317091, -0.006854442, -0.013196803, -0.114128955, -0.013389932, 0.04050148, -0.013079972, -0.0090332925, 0.032967012, 0.022981953, -0.049888812, 0.04782163, 0.07096183, -0.01208009, 0.0021033597, -0.030895568, -0.0698414, -0.034130543, -0.038357403, 0.113463126, -0.08824251, -0.12336164, -0.0029154518, 0.013126403, -0.07369266, 0.04289364, 0.034725662, 0.004398728, -0.05506507, -0.12434404, 0.011153541, -0.103147864, -0.041185867, 0.0030189382, 0.051241603, -0.0060426984, 0.088882655, 0.017663687, -0.055412862, 0.002202991, -0.0038849278, -0.019399688, -0.0047028493, -0.03296063, -0.04889984, 0.058179878, 3.5125388e-33, 0.010518074, -0.10482344, -0.079169095, 0.09031245, 0.025403943, 0.061112523, 0.056405034, 0.026292054, -0.037027866, -0.02462041, -0.028150672, -0.042701293, 0.03898586, -0.011341345, -0.046055943, -0.04893689, 0.056287505, -0.05057439, 0.019822292, 0.020309888, -0.108917095, -0.038632303, 0.05250069, 0.016568577, 0.048449036, 0.011218673, -0.006134582, -0.11199883, -0.009823069, 0.021615842, 0.0060862387, -0.05801327, -0.1118943, 0.0714208, -0.036919616, -0.054489497, 0.041873924, 0.018258318, -0.013077415, 0.055122092, 0.072297, 0.045020122, 0.002489311, 0.06561773, -0.02432714, -0.07245486, -0.048490174, 0.032818664, 0.03747238, -0.0067495676, 0.044819485, -0.012140887, 0.026053648, -0.07745534, -0.06067295, 0.051279757, -0.024668628, -0.07426776, 0.043631263, 0.05156433, 0.028270995, 0.09296822, -0.05286068, 0.07229823, -0.05858194, -0.07351136, -0.059901282, -0.009217705, -0.06369123, 0.027117401, 0.024641586, -0.08055758, -0.0141901085, 0.021674654, 0.057328884, -0.0061748927, -0.007733168, -0.01998391, -0.013593829, -0.03962747, 0.08600925, 0.04769437, -0.02613371, 0.077903725, 0.072683714, -0.031712294, 0.01629735, -0.086240724, 0.0014194964, -0.0380133, -0.023013683, 0.046724718, 0.018417552, 0.044981655, -0.033007402, -1.1053194e-08, -0.07857335, 0.04786194, 0.015552502, -0.00427331, -0.006444449, 0.0044148215, 0.002335755, 0.08295389, -0.046841294, -0.0292428, 0.057637516, -0.08052347, -0.060942948, -0.05466666, 0.008724234, 0.016178407, 0.06329423, -0.064814016, -0.048421532, 0.04934364, 0.030613095, -0.0036240255, 0.020781381, 0.034490943, 0.053569734, 0.009041048, 0.03921187, 0.045291968, 0.05421387, -0.016508458, -0.00892336, 0.06158395, 0.057721548, 0.014878387, 0.06704561, 0.0025807526, 0.053855162, 0.028299363, -0.030847408, 0.0022560076, 0.023490058, 0.0017824115, -0.015870756, -0.017166905, 0.043589782, -0.03925981, -0.012594543, -0.03992724, -0.037765723, -0.03857427, -0.067160055, -0.06780029, 0.09249187, 0.104650654, -0.044616584, 0.016087329, 0.08612449, 0.0057984255, -0.009753345, -0.003166708, 0.046457916, 0.049500637, 0.020616148, -0.0012021238]",1,DRAT,Texts for Document Info Records,"[-0.03883932, 0.12621063, -0.010250411, 0.006873998, -0.034028098, 0.033719555, 0.027145788, 0.07352778, 0.022680618, 0.003755489, 0.035630155, 0.086205855, 0.009640199, -0.044500872, -0.04601267, 0.05154206, -0.014444775, 0.0055556814, 0.022069933, 0.031667937, 0.061613172, 0.12880187, 0.046527836, -0.0022503217, 0.007126518, 0.05927742, -0.09105413, -0.025967741, 0.02218225, -0.0036761055, -0.02576495, 0.028835254, 0.06972704, 0.019308856, 0.026305549, -0.039849427, 0.01543553, 0.071625516, -0.0029733875, 0.059091702, -0.025511917, -0.08503893, -0.0072522303, 0.059644986, 0.054825332, 0.06451031, -0.063487545, 0.026263943, -0.03365464, 0.08210647, -0.086464606, -0.0047297473, 0.04450349, 0.034326673, 0.044566803, 0.055478092, -0.00053860666, -0.0002813221, -0.07013255, -0.020231929, 0.002126683, 0.024858074, -0.025769744, 0.008029542, -0.013323177, 0.077579044, 0.020040344, 0.08130317, -0.04043492, -0.006728108, -0.078764565, 0.030687895, 0.024994666, 0.0204084, -0.05441156, -0.014208281, -0.037043784, -0.022448208, -0.057439156, -0.06834881, -0.017306183, 0.025163949, 0.048418336, 0.05255607, -0.066452324, -0.08636218, 0.070276305, 0.004545301, 0.008147436, 0.026909748, 0.02053045, -0.11134481, 0.08469748, -0.007533674, -0.11503771, 0.046516523, 0.006684026, -0.03486615, 0.069074325, 0.033807345, 0.018653326, 0.037969608, 0.051170103, -0.0062437356, -0.06681195, -0.04156172, 0.0044040764, -0.061721247, 0.013447922, -0.053089943, 0.055590782, -0.021713223, -0.15949267, -0.08067467, 0.028144734, -0.10441889, 0.0032690137, -0.0069125015, 0.02291875, 0.0059912545, -0.06546955, -0.018694531, -0.06069773, 0.02227436, -0.08296541, -0.014473107, 0.05910413, -2.3860476e-33, 0.05085361, 0.036334842, -0.08838281, 0.034137066, -0.006027457, 0.014007018, -0.0543596, -0.021771055, -0.066917144, 0.0068850694, -0.020306516, 0.03433958, 0.002706568, -0.055625517, -0.049078003, 0.041691378, -0.06548615, 0.077190585, 0.049708597, -0.026291598, 0.01643537, 0.0037415226, 0.059138134, 0.0020656371, 0.11156889, 0.06830695, 0.02832375, -0.1041373, -0.049831733, -0.03443914, 0.028777547, -0.045463264, 0.074743465, -0.099117815, 0.05203996, 0.09477433, -0.08763696, -0.0032802639, 0.0528482, -0.010417028, -0.037266552, 0.0039930893, 0.04259012, -0.047605425, 0.033540383, 0.030935572, -0.0019528165, 0.017137708, 0.0867106, 0.00086295157, -0.040135976, -0.0075955065, -0.05041195, -0.011685711, 0.081822276, 0.02851722, -0.017340988, 0.044206724, -0.013761065, 0.0042720293, 0.0017222837, -0.0141353095, 0.0535668, -0.039481305, -0.040505305, -0.03520421, -0.07766074, -0.059361156, 0.11415656, -0.046365887, -0.043699693, -0.023153922, 0.007204793, 0.003938836, -0.0059192525, 0.04053701, -0.0047271345, -0.07492407, -0.081252016, 0.022913458, -0.010585671, -0.05985583, 0.046558607, 0.026826976, -0.0063153785, 0.10882738, 0.07325027, -0.024433183, -0.015153251, 0.021250848, 0.024338951, 0.032065034, -0.070230454, -0.07744214, 0.043089375, 8.3602094e-35, 0.008250735, -0.08863231, -0.07808222, 0.00065451197, 0.026942344, 0.05158857, 0.017730765, 0.084486745, 0.0293251, -0.029548667, -0.0005575015, -0.026276704, -0.006514225, -0.068980135, -0.046215814, -0.03237895, -0.0037605248, 0.017796136, 0.040797867, 0.024405966, -0.0715411, -0.032243717, -0.03411829, 0.057118673, 0.10744133, -0.04211763, -0.0045237467, -0.04138057, -0.021132512, -0.051504854, -0.01670424, -0.058600705, 0.021360576, 0.065929785, -0.035737175, -0.103473105, 0.07288508, 0.03464814, -0.021872258, 0.047974065, 0.060136054, 0.10266243, -0.013848217, -0.032320447, -0.0874187, -0.029552974, -0.10163072, 0.04560283, 0.038638514, 0.019576538, 0.049053323, -0.08816518, -0.050370816, -0.08398942, -0.04083283, -0.022473678, -0.02432572, -0.036074772, -0.031377297, 0.010614685, -0.044557173, 0.08405593, -0.0021764461, 0.07540584, 0.016911177, -0.087648354, -0.041274972, -0.018642928, -0.08349926, 0.004305459, 0.020458918, -0.12520142, -0.016927311, -0.017915173, 0.067543715, 0.037602738, 0.0005619984, -0.031685963, -0.11958703, -0.008607442, 0.09291939, 0.07159293, 0.03180339, 0.084988795, 0.019838689, 0.033556778, 0.0030592768, 0.013934699, 0.024160031, -0.003143458, -0.06962818, 0.038897805, -0.049253542, 0.040189598, -0.05180327, -1.2955332e-08, -0.054217473, -0.017169854, -0.047069464, 0.016055597, -0.009569464, 0.009359562, 0.032093693, 0.027808743, -0.064209096, -0.08747529, 0.09648428, -0.035896778, -0.054374006, -0.09049327, 0.033043165, 0.029688891, 0.082014434, -0.07475793, 0.008442178, 0.041866034, 0.04788638, 0.009781227, -0.036905292, 0.025976736, 0.0010731538, 0.04966701, -0.04275978, 0.043677963, 0.072780594, -0.060034215, 0.048225775, 0.054575536, 0.037434697, 0.018312303, 0.07559704, 0.020806994, 0.07214398, -0.005734189, -0.015195588, 0.040900234, 0.016366772, 0.013244444, -0.040344384, -0.010248662, 0.059104677, -0.0032102026, 0.018522102, -0.0512044, 0.046193957, -0.063374236, 0.010484548, -0.07705328, 0.07009607, 0.03642112, -0.045395907, 0.0028308674, 0.10675103, 0.04463815, 0.0080482885, -0.11502896, 0.025264567, 0.053659104, -0.0076581393, 0.011215216]",0.6563552618026733
55164.0,FND_DOCUMENTS,Documents,"[-0.041397817, 0.1152531, -0.017061451, 0.029611135, 0.008611722, 0.02718084, 0.016751608, 0.048309796, 0.044695906, 0.0007519238, 0.007442247, 0.0760301, 0.022921385, 0.0047277967, -0.07690194, -0.005849184, -0.019855207, -0.012014748, -0.030213634, 0.065246776, -0.044937044, 0.06934455, 0.0188874, -0.019587046, -0.01157827, 0.083113424, -0.09068317, -0.066772714, 0.020588623, -0.07413256, 0.05075001, 0.01038479, 0.053575013, 0.029908152, 0.056151137, -0.012642489, 0.07050767, -0.031416845, 0.029140605, -0.007613648, -0.036289755, -0.09538632, -0.05291976, 0.033419773, 0.045710277, 0.03996199, 0.04058565, 0.024061987, -0.01213626, 0.063217156, -0.08936269, -0.02272168, -0.043390628, 0.052171145, -0.013389883, 0.007888092, 0.0028334386, 0.08193962, -0.07182345, -0.052341323, 0.04150799, -0.021538036, -0.12370609, 0.055387903, 0.026731329, 0.06982814, -0.014016988, 0.06947323, 0.0037397644, -0.047149036, -0.013570205, 0.004586681, 0.017121082, 0.063984655, 0.043168623, -0.061865795, 0.025194006, -0.010408088, 0.036800597, -0.07482628, -0.008755549, -0.00055813225, 0.037156675, 0.014773783, -0.045940578, -0.05344422, 0.0171532, -0.026984133, -0.06058361, -0.0020461886, 0.0275385, -0.0973363, 0.08796495, -0.013469093, -0.102459975, -0.00781881, 0.03694977, 0.0076416866, 0.11540845, 0.19065414, 0.024438102, 0.042959284, 0.07517636, -0.0078516705, -0.03546623, -0.0051919706, -0.0069378037, -0.038200684, 0.0266183, -0.035070233, -0.037775237, -0.019329818, -0.18021618, -0.019544968, -0.009074053, -0.051583227, -0.045015845, 0.063960664, -0.004269159, 0.0181304, -0.0012401327, 0.0058250455, 0.004425919, -0.04687229, -0.10100453, -0.08054903, 0.044517525, -4.810545e-33, 0.013618095, 0.012407798, -0.064337455, 0.102369055, 0.009932388, 0.016689036, 0.022565579, -0.007453672, -0.060930446, 0.023588235, -0.031233648, 0.09982072, -0.012835398, 0.023409702, 0.04418642, 0.06090465, -0.04624775, 0.112580165, 0.026765337, -0.011214485, 0.012185947, -0.020197108, 0.04616007, 0.055802763, 0.07378397, 0.031945568, 0.030315893, -0.08839184, -0.017800469, 0.0046678623, 0.019387208, -0.005248156, 0.06276317, -0.040099677, -0.005755317, 0.14363696, -0.038869224, -0.058393937, 0.05874878, -0.030474525, 0.001503191, -0.019567769, 0.081881985, -0.00599555, -0.022641225, 0.03771492, 0.047565073, 0.051110357, 0.048611633, 0.03317091, -0.006854442, -0.013196803, -0.114128955, -0.013389932, 0.04050148, -0.013079972, -0.0090332925, 0.032967012, 0.022981953, -0.049888812, 0.04782163, 0.07096183, -0.01208009, 0.0021033597, -0.030895568, -0.0698414, -0.034130543, -0.038357403, 0.113463126, -0.08824251, -0.12336164, -0.0029154518, 0.013126403, -0.07369266, 0.04289364, 0.034725662, 0.004398728, -0.05506507, -0.12434404, 0.011153541, -0.103147864, -0.041185867, 0.0030189382, 0.051241603, -0.0060426984, 0.088882655, 0.017663687, -0.055412862, 0.002202991, -0.0038849278, -0.019399688, -0.0047028493, -0.03296063, -0.04889984, 0.058179878, 3.5125388e-33, 0.010518074, -0.10482344, -0.079169095, 0.09031245, 0.025403943, 0.061112523, 0.056405034, 0.026292054, -0.037027866, -0.02462041, -0.028150672, -0.042701293, 0.03898586, -0.011341345, -0.046055943, -0.04893689, 0.056287505, -0.05057439, 0.019822292, 0.020309888, -0.108917095, -0.038632303, 0.05250069, 0.016568577, 0.048449036, 0.011218673, -0.006134582, -0.11199883, -0.009823069, 0.021615842, 0.0060862387, -0.05801327, -0.1118943, 0.0714208, -0.036919616, -0.054489497, 0.041873924, 0.018258318, -0.013077415, 0.055122092, 0.072297, 0.045020122, 0.002489311, 0.06561773, -0.02432714, -0.07245486, -0.048490174, 0.032818664, 0.03747238, -0.0067495676, 0.044819485, -0.012140887, 0.026053648, -0.07745534, -0.06067295, 0.051279757, -0.024668628, -0.07426776, 0.043631263, 0.05156433, 0.028270995, 0.09296822, -0.05286068, 0.07229823, -0.05858194, -0.07351136, -0.059901282, -0.009217705, -0.06369123, 0.027117401, 0.024641586, -0.08055758, -0.0141901085, 0.021674654, 0.057328884, -0.0061748927, -0.007733168, -0.01998391, -0.013593829, -0.03962747, 0.08600925, 0.04769437, -0.02613371, 0.077903725, 0.072683714, -0.031712294, 0.01629735, -0.086240724, 0.0014194964, -0.0380133, -0.023013683, 0.046724718, 0.018417552, 0.044981655, -0.033007402, -1.1053194e-08, -0.07857335, 0.04786194, 0.015552502, -0.00427331, -0.006444449, 0.0044148215, 0.002335755, 0.08295389, -0.046841294, -0.0292428, 0.057637516, -0.08052347, -0.060942948, -0.05466666, 0.008724234, 0.016178407, 0.06329423, -0.064814016, -0.048421532, 0.04934364, 0.030613095, -0.0036240255, 0.020781381, 0.034490943, 0.053569734, 0.009041048, 0.03921187, 0.045291968, 0.05421387, -0.016508458, -0.00892336, 0.06158395, 0.057721548, 0.014878387, 0.06704561, 0.0025807526, 0.053855162, 0.028299363, -0.030847408, 0.0022560076, 0.023490058, 0.0017824115, -0.015870756, -0.017166905, 0.043589782, -0.03925981, -0.012594543, -0.03992724, -0.037765723, -0.03857427, -0.067160055, -0.06780029, 0.09249187, 0.104650654, -0.044616584, 0.016087329, 0.08612449, 0.0057984255, -0.009753345, -0.003166708, 0.046457916, 0.049500637, 0.020616148, -0.0012021238]",1,TDWST,Document Status Texts,"[-0.026639402, 0.09329718, -0.046123195, 0.027719205, -0.0020321736, 0.01983299, 0.00643, 0.0316094, 0.007059583, 0.042038303, 0.034790684, 0.079659864, 0.0014078628, -0.028465565, -0.046996694, 0.0150872525, 0.043734867, -0.041785035, -0.06552628, 0.019238709, 0.024548998, 0.1289853, 0.027125647, 0.03490602, -0.032878246, 0.093205355, -0.11491931, -0.060318757, 0.04476527, -0.014298802, -0.004705976, 0.026368141, 0.08516053, 0.016678406, 0.04977571, -0.009286596, 0.022682812, -0.07933655, 0.027219653, 0.014181006, -0.028771421, -0.07921946, -0.023194086, 0.023710785, 0.041428115, -0.011583881, -0.063973784, -0.008893344, 0.0055545964, 0.02969855, -0.041685473, -0.03145879, 0.03578163, 0.06683847, 0.029461253, 0.06915308, -0.013241399, -0.027948167, -0.06962488, -0.025327602, 0.012797461, 0.0055170585, -0.033688203, -0.015016788, 0.0074196104, 0.1026244, 0.04999176, 0.014105793, -0.021187367, -0.0015790013, -0.071176425, 0.019287974, 0.031222705, 0.03854085, -0.039216653, -0.020996867, -0.0051839193, -0.006231039, 0.01989523, -0.085472874, -0.027941389, -0.002022937, 0.070486404, 0.04203349, -0.010611216, -0.022567457, 0.043842886, 0.038361903, 0.040750563, 0.02362328, 0.022501428, -0.033710457, 0.118580475, -0.02014203, -0.18080428, 0.017637325, -0.0010065819, 0.014156015, 0.057342216, 0.09868092, 0.065802746, -0.00343294, 0.049187914, -0.080379516, -0.034226265, 0.0058662617, 0.006996566, -0.03054382, 0.0016056953, -0.057685606, -0.013205555, -0.09355484, -0.124119885, -0.04271349, -0.022708494, -0.04403463, 0.068784855, 0.01386326, 0.009541253, 0.0014889706, 0.01891708, -0.01546306, -0.007514816, -0.027942842, 0.002373324, -0.032814596, 0.04685708, -1.8183305e-33, 0.017012408, 0.014827675, -0.050536063, 0.0834461, -0.023792768, 0.024906687, -0.034348406, -0.07853173, -0.02145073, -0.08549594, 0.029711436, 0.07061069, -0.0091807535, -0.021657744, -0.057828248, -0.07110753, 0.034602728, 0.083636574, 0.008300957, 0.0063700587, 0.016989255, -0.020086478, 0.037056368, 0.04079654, 0.102302104, 0.087099925, 0.008883571, -0.07480391, -0.08253411, -0.022750333, 0.056369435, 0.00054372, 0.060301278, -0.058439683, 0.014938194, 0.0626138, -0.06141702, -0.0036236523, 0.08075361, -0.049002126, -0.09354313, 0.009251245, 0.008113651, -0.033845365, 0.023703342, 0.03300525, -0.020750225, 0.017968435, 0.08093621, -0.026620083, -0.004673718, 0.040382024, -0.012813338, -0.05659554, 0.030612111, 0.02308943, -0.012385179, 0.0748226, 0.004678837, -0.02908463, 0.031665, 0.0033178085, -0.021474872, -0.06608767, 0.005521247, 0.025635231, -0.07960052, 0.015577912, 0.047120765, -0.06692204, -0.041775957, 0.01209403, 0.013177165, -0.02037707, 0.0001567618, 0.026155245, 0.0064645796, -0.05048899, -0.10357157, 0.0064068036, -0.023534711, -0.065548815, 0.018512856, 0.0045493077, 0.08873941, 0.056318425, 0.053382277, -0.043182902, -0.04752044, 0.030916514, 0.007880381, 0.06330203, -0.04977844, -0.048370734, 0.080256805, 9.004114e-34, 0.009840231, -0.06562596, -0.12268268, 0.04400422, -0.03103251, 0.086287476, 0.002469055, 0.074753456, -0.008572192, -0.011442844, 0.07203183, -0.040513955, -0.083833985, -0.031056764, -0.080334485, -0.03786887, 0.020901399, -0.011981581, 0.049815256, 0.07291857, -0.026988134, -0.038419124, -0.048946287, 0.07090741, 0.046113424, -0.0055592214, 0.019660791, -0.09254775, -0.014040023, -0.07267038, 0.016252292, -0.047944903, -0.0502744, 0.08211727, 0.02677474, -0.11843479, 0.011033456, -0.0008419367, -0.0523211, 0.081079654, 0.08382866, 0.030773545, -0.029505232, -0.02312116, -0.09002788, 0.01978871, -0.027897088, 0.010837597, -0.038906887, -0.0111442, 0.06818033, -0.033269238, 0.016850842, 0.017083997, -0.019325852, -0.011722578, -0.063884124, -0.069831766, -0.052403998, 0.012367942, -0.035551216, 0.05072916, -0.014361875, 0.009204404, 0.018060027, -0.09721698, -0.017940603, -0.015693478, -0.055921324, 0.0006413405, 0.09297909, -0.11795826, -0.013146569, -0.03837929, 0.09429493, 0.029280443, 0.0057548764, -0.065831564, -0.09486564, 0.031385016, 0.06735044, 0.0725739, 0.0054769795, 0.016958099, 0.06283436, 0.030408628, -0.025886185, -0.008080927, 0.03867491, -0.014121504, -0.016214736, 0.0741421, -0.027775172, 0.013235478, -0.057319812, -1.1107651e-08, -0.06754442, -0.021802712, -0.0986337, -0.06089037, 0.016809747, 0.028788682, 0.039959382, -0.034511264, -0.051778466, -0.025749002, 0.03978561, -0.08624166, -0.0631265, -0.12256712, 0.03609468, 0.024268206, 0.069214605, 0.008968278, 0.0028207372, 0.027414998, 0.04294001, -0.015332136, 0.030629456, 0.08454318, -0.021902997, 0.056538224, 0.01113424, 0.00012479603, 0.020125363, 0.0029054754, 0.04614704, 0.058998913, 0.040860195, -0.014436603, 0.10876939, 0.05490778, 0.07548146, 0.033961356, 0.018473797, 0.076891676, 0.029684044, 0.04791379, -0.07065482, 0.013534959, 0.06234644, -0.015445174, 0.018480662, -0.042364806, -0.008863696, -0.1359001, -0.0029016973, -0.0772328, 0.071690544, 0.03333161, -0.11071623, 0.025062175, 0.16126134, 0.038160965, -0.037485078, -0.030354451, 0.09845801, 0.02428572, 0.03971469, 0.06761581]",0.6047886610031128
